source_url,slug,name,brand,sku,product_type,stock_status,price,compare_at_price,currency,meta_description,images,local_images,scraped_at
https://mtd-global.com/sua-rua-mat-lumaree-cicapepti-plus-purifying-cleansing-gel-50ml,sua-rua-mat-lumaree-cicapepti-plus-purifying-cleansing-gel-50ml,"SỮA RỬA MẶT LUMAREE CICAPEPTI PLUS PURIFYING CLEANSING GEL 50ML",LUMAREE,8809789638440,"sữa rửa mặt",in_stock,150000,200000,VND,"Giới thiệu sản phẩm Sữa rửa mặt Lumaree là dòng gel rửa mặt sinh học thế hệ mới đến từ Hàn Quốc, nổi bật với khả năng làm sạch – bảo vệ – phục hồi da trong cùng một bước. Công thức được thiết kế để làm sạch hiệu quả nhưng vẫn tôn trọng hàng rào bảo vệ tự nhiên của da . Thương hiệu: Lumaree Xuất xứ: Hàn Quốc Dung tích :",https://bizweb.dktcdn.net/100/660/831/products/83.png?v=1777123879470|https://bizweb.dktcdn.net/100/660/831/products/4d57d075-6f2e-4488-becf-8d6e9791b567.jpg?v=1777123882140|https://bizweb.dktcdn.net/100/660/831/products/c80227a4-6e9c-4a1d-842b-e6f12ec569b6.jpg?v=1777123882140|https://bizweb.dktcdn.net/100/660/831/products/27599bba-dcc3-4bda-937d-056c8323b0a0.jpg?v=1777123882140,storage/images/sua-rua-mat-lumaree-cicapepti-plus-purifying-cleansing-gel-50ml/01.png|storage/images/sua-rua-mat-lumaree-cicapepti-plus-purifying-cleansing-gel-50ml/02.jpg|storage/images/sua-rua-mat-lumaree-cicapepti-plus-purifying-cleansing-gel-50ml/03.jpg|storage/images/sua-rua-mat-lumaree-cicapepti-plus-purifying-cleansing-gel-50ml/04.jpg,2026-07-12T16:54:41+00:00
https://mtd-global.com/kem-chong-nang-lumaree-super-b-protection-sun-cream-50ml,kem-chong-nang-lumaree-super-b-protection-sun-cream-50ml,"[HÀNG ĐẶT TRƯỚC] Kem chống nắng LUMAREE SUPER B PROTECTION SUN CREAM 50ml",LUMAREE,8809789638457,"chống nắng",out_of_stock,350000,390000,VND,"Kem chống nắng LUMAREE SUPER B PROTECTION SUN CREAM SPF50+ PA++++ Kem chống nắng lai (Hybrid Sunscreen) – Bảo vệ da đa tầng, dưỡng da toàn diện mỗi ngày LUMAREE SUPER B PROTECTION SUN CREAM là dòng kem chống nắng thế hệ mới, kết hợp hoàn hảo giữa chống nắng vật lý và hóa học, giúp bảo vệ làn da tối ưu trước tác hại của",https://bizweb.dktcdn.net/100/660/831/products/86.png?v=1777123976170|https://bizweb.dktcdn.net/100/660/831/products/z7643347391085-c2defc851ca6ceae3e39952dcfc88dff.jpg?v=1777123979540|https://bizweb.dktcdn.net/100/660/831/products/z7643347407106-c5772d0f837c4f1602c19e0dd236ad92.jpg?v=1777123979540|https://bizweb.dktcdn.net/100/660/831/products/z7347298715909-922e3d35ae1bd0923a5a750a0eb4ebe2-1766233028853.jpg?v=1777123979540|https://bizweb.dktcdn.net/100/660/831/products/e9d07dfc-b47f-4697-8783-681f70dfa77c.jpg?v=1777123979540,storage/images/kem-chong-nang-lumaree-super-b-protection-sun-cream-50ml/01.png|storage/images/kem-chong-nang-lumaree-super-b-protection-sun-cream-50ml/02.jpg|storage/images/kem-chong-nang-lumaree-super-b-protection-sun-cream-50ml/03.jpg|storage/images/kem-chong-nang-lumaree-super-b-protection-sun-cream-50ml/04.jpg|storage/images/kem-chong-nang-lumaree-super-b-protection-sun-cream-50ml/05.jpg,2026-07-12T16:54:45+00:00
https://mtd-global.com/son-bun-dang-hu-colorkey,son-bun-dang-hu-colorkey,"SON BÙN DẠNG HŨ COLORKEY",COLORKEY,6938582356380,son,in_stock,169000,,VND,"Thương hiệu Colorkey là thương hiệu mỹ phẩm nội địa Trung (C-beauty), nổi tiếng với các dòng son kem và son bùn giá tốt, chất lượng ổn định và bảng màu thời thượng. Xuất xứ: NỘI ĐỊA TRUNG Sản phẩm được sản xuất và phân phối rộng rãi tại nhiều thị trường châu Á. Tên sản phẩm Colorkey Lip Mud / Colorkey Lip Mud Pot / Bou",https://bizweb.dktcdn.net/100/660/831/products/223.png?v=1777373108563|https://bizweb.dktcdn.net/100/660/831/products/q02-mocha-a8f1f069f56d473db236b83139c4b5ee-master-1765891657145.jpg?v=1777373108563|https://bizweb.dktcdn.net/100/660/831/products/q03-peachy-snow-8337ef1abc1d4747a617c161dea66e50-master-1765891657904.jpg?v=1777373108563|https://bizweb.dktcdn.net/100/660/831/products/q06-lychee-red-f6917070a87f41a8aa08a922920afcc2-master-1765891658508.jpg?v=1777373108563,storage/images/son-bun-dang-hu-colorkey/01.png|storage/images/son-bun-dang-hu-colorkey/02.jpg|storage/images/son-bun-dang-hu-colorkey/03.jpg|storage/images/son-bun-dang-hu-colorkey/04.jpg,2026-07-12T16:54:49+00:00
https://mtd-global.com/son-bun-colorkey-mousse-matte-lip-mud,son-bun-colorkey-mousse-matte-lip-mud,"SON BÙN COLORKEY MOUSSE MATTE LIP MUD",COLORKEY,6977304933706,son,in_stock,169000,,VND,"Thương hiệu Colorkey là thương hiệu mỹ phẩm nội địa Trung (C-beauty), nổi tiếng với các dòng son có chất lượng ổn định, bảng màu trendy và giá thành dễ tiếp cận. Xuất xứ: NỘI ĐỊA TRUNG Sản phẩm được sản xuất và phân phối rộng rãi tại thị trường châu Á. Tên sản phẩm Colorkey Mousse Matte Lip Mud (son bùn Colorkey dạng m",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-175.png?v=1777375731183|https://bizweb.dktcdn.net/100/660/831/products/screenshot-2025-12-14-at-21-38-41-1765787212206.png?v=1777375731183|https://bizweb.dktcdn.net/100/660/831/products/r109-1765787212188.jpg?v=1777375731183|https://bizweb.dktcdn.net/100/660/831/products/p131-1765787212188.jpg?v=1777375725447|https://bizweb.dktcdn.net/100/660/831/products/p103-jpeg-1765787212190.jpg?v=1777375725447|https://bizweb.dktcdn.net/100/660/831/products/r108-1765787212195.png?v=1777375725447|https://bizweb.dktcdn.net/100/660/831/products/o106-1765787212196.jpg?v=1777375725447,storage/images/son-bun-colorkey-mousse-matte-lip-mud/01.png|storage/images/son-bun-colorkey-mousse-matte-lip-mud/02.png|storage/images/son-bun-colorkey-mousse-matte-lip-mud/03.jpg|storage/images/son-bun-colorkey-mousse-matte-lip-mud/04.jpg|storage/images/son-bun-colorkey-mousse-matte-lip-mud/05.jpg|storage/images/son-bun-colorkey-mousse-matte-lip-mud/06.png|storage/images/son-bun-colorkey-mousse-matte-lip-mud/07.jpg,2026-07-12T16:54:53+00:00
https://mtd-global.com/kem-cham-mun-regeness-hautgen-shot,kem-cham-mun-regeness-hautgen-shot,"KEM CHẤM MỤN REGENESS HAUTGEN SHOT",REGENESS,8809222849624,"kem dưỡng",out_of_stock,200000,300000,VND,"Kem chấm mụn Regeness Hautgen Spot là sản phẩm điều trị mụn chuyên sâu thuộc dòng dược mỹ phẩm Hàn Quốc, ứng dụng công nghệ peptide kháng khuẩn độc quyền AC-Control giúp xử lý nhanh các nốt mụn viêm, mụn sưng và hỗ trợ phục hồi da sau mụn. Thiết kế dạng gel chấm trực tiếp lên nốt mụn, sản phẩm tập trung giảm viêm – gom",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-198.png?v=1778053260387|https://bizweb.dktcdn.net/100/660/831/products/z7222532646336-3bd761d8dd8b3120d359a0716781ecc1-c0bc5e6ec50e48b68fa59c100d1e3bc6.jpg?v=1778053753907|https://bizweb.dktcdn.net/100/660/831/products/4da3d663-f7a3-42ff-9250-abc00083f125.jpg?v=1778053753907|https://bizweb.dktcdn.net/100/660/831/products/2f3a1053-6c6a-4210-a77d-c4c4d5b4202c.jpg?v=1778053753907|https://bizweb.dktcdn.net/100/660/831/products/b85bc825-675c-4f84-bffb-516b2f1c4261.jpg?v=1778053753907|https://bizweb.dktcdn.net/100/660/831/products/c30f2e46-12aa-43a5-b6cf-f42c3fe41522.jpg?v=1778053752327,storage/images/kem-cham-mun-regeness-hautgen-shot/01.png|storage/images/kem-cham-mun-regeness-hautgen-shot/02.jpg|storage/images/kem-cham-mun-regeness-hautgen-shot/03.jpg|storage/images/kem-cham-mun-regeness-hautgen-shot/04.jpg|storage/images/kem-cham-mun-regeness-hautgen-shot/05.jpg|storage/images/kem-cham-mun-regeness-hautgen-shot/06.jpg,2026-07-12T16:54:59+00:00
https://mtd-global.com/sua-duong-the-huong-nuoc-hoa-no-1-jmella,sua-duong-the-huong-nuoc-hoa-no-1-jmella,"SỮA DƯỠNG THỂ HƯƠNG NƯỚC HOA NO.1 JMELLA",JMELLA,8809711716840,BODY,in_stock,149000,250000,VND,"Sữa Dưỡng Thể JMELLA No.1 Mô tả sản phẩm: Sữa dưỡng thể JMELLA No.1 là giải pháp chăm sóc da toàn diện, giúp da mềm mại, mịn màng và tươi sáng tự nhiên. Công thức đặc biệt giàu dưỡng chất thẩm thấu nhanh, cung cấp độ ẩm sâu và nuôi dưỡng làn da từ bên trong mà không gây nhờn rít. Thành phần nổi bật: Chiết xuất tự nhiên",https://bizweb.dktcdn.net/100/660/831/products/30.png?v=1777124039427|https://bizweb.dktcdn.net/100/660/831/products/bef476d5-7c0a-4825-b28f-13c3771e3629.jpg?v=1777124041510,storage/images/sua-duong-the-huong-nuoc-hoa-no-1-jmella/01.png|storage/images/sua-duong-the-huong-nuoc-hoa-no-1-jmella/02.jpg,2026-07-12T16:55:04+00:00
https://mtd-global.com/kem-duong-derma-factory-edlp-houttuynia-cordata-71,kem-duong-derma-factory-edlp-houttuynia-cordata-71,"KEM DƯỠNG DERMA FACTORY EDLP HOUTTUYNIA CORDATA 71%","DERMA FACTORY",8809563066841,"kem dưỡng",in_stock,190000,270000,VND,"🌿 Giới thiệu sản phẩm Kem dưỡng Derma Factory Houttuynia Cordata 71% Cream là kem dưỡng da dạng gel‑cream với chiết xuất rau diếp cá (Houttuynia Cordata) chiếm đến 71% trong công thức – giúp cung cấp độ ẩm, làm dịu và phục hồi làn da mệt mỏi, nhạy cảm hay bị kích ứng. Sản phẩm có kết cấu gel cream trong suốt, nhẹ tênh",https://bizweb.dktcdn.net/100/660/831/products/309.png?v=1777451842520|https://bizweb.dktcdn.net/100/660/831/products/0e6b14b8-50ac-40bf-8c7e-2392b4f94857.jpg?v=1777451842520|https://bizweb.dktcdn.net/100/660/831/products/77-5727a7a65c87410d8187613afc1bd768.png?v=1777451842520|https://bizweb.dktcdn.net/100/660/831/products/01-intro-1-6486a98b48fd4ed0bd521c12211a91e3.jpg?v=1777451864250,storage/images/kem-duong-derma-factory-edlp-houttuynia-cordata-71/01.png|storage/images/kem-duong-derma-factory-edlp-houttuynia-cordata-71/02.jpg|storage/images/kem-duong-derma-factory-edlp-houttuynia-cordata-71/03.png|storage/images/kem-duong-derma-factory-edlp-houttuynia-cordata-71/04.jpg,2026-07-12T16:55:07+00:00
https://mtd-global.com/sua-rua-mat-lam-sach-la-roche-posay-mini,sua-rua-mat-lam-sach-la-roche-posay-mini,"SỮA RỬA MẶT LÀM SẠCH LA ROCHE-POSAY MINI","LA ROCHE-POSAY",3337872414961,"sữa rửa mặt",in_stock,150000,200000,VND,"Sữa Rửa Mặt La Roche‑Posay Mini Effaclar Purifying Foaming Gel 15ml (Mini Size) Sữa rửa mặt La Roche‑Posay mini là phiên bản nhỏ gọn của dòng rửa mặt Effaclar Purifying Foaming Gel – sản phẩm cleanser nổi tiếng đến từ thương hiệu dược mỹ phẩm La Roche‑Posay (Pháp) , được thiết kế để làm sạch sâu nhưng vẫn dịu nhẹ cho d",https://bizweb.dktcdn.net/100/660/831/products/56.png?v=1777124256163|https://bizweb.dktcdn.net/100/660/831/products/4f5f046f-1ff5-41d3-89c4-f67903351bb2.jpg?v=1777124258577|https://bizweb.dktcdn.net/100/660/831/products/4ede4e41-9238-4f55-ad22-46bc8fdfe242.jpg?v=1777124258577|https://bizweb.dktcdn.net/100/660/831/products/754b5174-7fb0-40c8-b754-89335c8aeecb.jpg?v=1777124258577,storage/images/sua-rua-mat-lam-sach-la-roche-posay-mini/01.png|storage/images/sua-rua-mat-lam-sach-la-roche-posay-mini/02.jpg|storage/images/sua-rua-mat-lam-sach-la-roche-posay-mini/03.jpg|storage/images/sua-rua-mat-lam-sach-la-roche-posay-mini/04.jpg,2026-07-12T16:55:12+00:00
https://mtd-global.com/tinh-chat-niacinamide-20-cok-lear,tinh-chat-niacinamide-20-cok-lear,"TINH CHẤT NIACINAMIDE 20% COK’LEAR",CO'KLEAR,8800287490578,"tinh chất",out_of_stock,290000,390000,VND,"Tinh chất Niacinamide 20% COK’LEAR Thông tin sản phẩm Thương hiệu: COK’LEAR Nguồn gốc xuất xứ: Hàn Quốc Loại sản phẩm: Serum / tinh chất dưỡng da Nồng độ: Niacinamide 20% Loại da phù hợp: Da dầu, da hỗn hợp, da mụn, da thâm sạm, lỗ chân lông to Mô tả sản phẩm Tinh chất Niacinamide 20% COK’LEAR là serum dưỡng da chuyên",https://bizweb.dktcdn.net/100/660/831/products/156.png?v=1777124323350|https://bizweb.dktcdn.net/100/660/831/products/serum-niacinamide-2-1765443188124.jpg?v=1777124325357,storage/images/tinh-chat-niacinamide-20-cok-lear/01.png|storage/images/tinh-chat-niacinamide-20-cok-lear/02.jpg,2026-07-12T16:55:16+00:00
https://mtd-global.com/mat-na-ngu-belif-super-knights-multi-vitamin-mask-25ml,mat-na-ngu-belif-super-knights-multi-vitamin-mask-25ml,"MẶT NẠ NGỦ BELIF SUPER KNIGHTS MULTI VITAMIN MASK 25ML",BELIF,SP3108,"mặt nạ",in_stock,160000,200000,VND,"belif Super Knights Multi‑Vitamin Sleeping Mask 25ml – Mặt Nạ Ngủ Dưỡng Da Giới thiệu sản phẩm Mặt nạ ngủ belif Super Knights Multi‑Vitamin Mask là sản phẩm chăm sóc da ban đêm với công thức giàu đa vitamin và dưỡng chất thiết yếu giúp nuôi dưỡng, phục hồi và tăng độ khỏe mạnh cho da trong khi bạn ngủ . Sản phẩm dạng g",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-176.png?v=1777376690967|https://bizweb.dktcdn.net/100/660/831/products/6-ef9c826d-4282-40be-84e8-130ab84d1f61-jpg-v-1748343000100.jpg?v=1777376707563,storage/images/mat-na-ngu-belif-super-knights-multi-vitamin-mask-25ml/01.png|storage/images/mat-na-ngu-belif-super-knights-multi-vitamin-mask-25ml/02.jpg,2026-07-12T16:55:21+00:00
https://mtd-global.com/kem-duong-nang-tone-lam-sang-da-whisis-tone-up-chong-nang-moi,kem-duong-nang-tone-lam-sang-da-whisis-tone-up-chong-nang-moi,"KEM DƯỠNG NÂNG TONE LÀM SÁNG DA WHISIS TONE UP CHỐNG NẮNG ( MỚI )",WHISIS,8809803051750,"kem dưỡng",out_of_stock,295000,395000,VND,"Giới thiệu sản phẩm Kem dưỡng WHISIS Tone Up Chống Nắng là sản phẩm 2‑trong‑1 vừa giúp chống nắng bảo vệ da , vừa nâng tone & làm sáng da tự nhiên , đồng thời dưỡng ẩm căng mịn cả ngày chỉ trong một bước. Sản phẩm phù hợp dùng hằng ngày – trước khi makeup hoặc đi ra ngoài nắng. Công dụng chính ✔ Chống nắng phổ rộng: SP",https://bizweb.dktcdn.net/100/660/831/products/307.png?v=1777454028673|https://bizweb.dktcdn.net/100/660/831/products/ff558a95-aeaf-4b87-a061-1b709a5efcb3.jpg?v=1777454028673|https://bizweb.dktcdn.net/100/660/831/products/d77f51e3-fb03-4257-880e-54d6ad1122d6.jpg?v=1777454028673|https://bizweb.dktcdn.net/100/660/831/products/z7283588872664-cea3758d18cb752ee45cc1e26cf58b51.jpg?v=1777454341933|https://bizweb.dktcdn.net/100/660/831/products/z7283588872668-b05711e8114ce68fc40e82bf45cc20e8.jpg?v=1777454341933,storage/images/kem-duong-nang-tone-lam-sang-da-whisis-tone-up-chong-nang-moi/01.png|storage/images/kem-duong-nang-tone-lam-sang-da-whisis-tone-up-chong-nang-moi/02.jpg|storage/images/kem-duong-nang-tone-lam-sang-da-whisis-tone-up-chong-nang-moi/03.jpg|storage/images/kem-duong-nang-tone-lam-sang-da-whisis-tone-up-chong-nang-moi/04.jpg|storage/images/kem-duong-nang-tone-lam-sang-da-whisis-tone-up-chong-nang-moi/05.jpg,2026-07-12T16:55:24+00:00
https://mtd-global.com/kem-duong-da-tay-lamelin-pure-hand-cream-peach,kem-duong-da-tay-lamelin-pure-hand-cream-peach,"KEM DƯỠNG DA TAY LAMELIN PURE HAND CREAM PEACH",LAMELIN,8809733217479,"kem dưỡng",in_stock,100000,150000,VND,"Giới thiệu sản phẩm Kem dưỡng tay Lamelin hương Đào là một trong những phiên bản thuộc dòng Lamelin Pure Hand Cream đến từ Hàn Quốc , nổi bật với mùi hương đào tươi mát cùng công thức dưỡng ẩm sâu giúp đôi tay mềm mại, mịn màng suốt cả ngày. Sản phẩm chăm sóc đôi tay bạn ngay cả khi bị khô, thô ráp do rửa tay thường xu",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-248.png?v=1778149173413|https://bizweb.dktcdn.net/100/660/831/products/cf0332ea-4a07-47aa-8522-1b33a608a18b.jpg?v=1778149173413,storage/images/kem-duong-da-tay-lamelin-pure-hand-cream-peach/01.png|storage/images/kem-duong-da-tay-lamelin-pure-hand-cream-peach/02.jpg,2026-07-12T16:55:29+00:00
https://mtd-global.com/sua-rua-mat-diu-lanh-cetaphil-gentle-skin-cleanser-cho-moi-loai-da-nhay-cam-473ml,sua-rua-mat-diu-lanh-cetaphil-gentle-skin-cleanser-cho-moi-loai-da-nhay-cam-473ml,"CETAPHIL GENTLE SKIN CLEANSER 473ML",CETAPHIL,9318637044535,"sữa rửa mặt",in_stock,420000,590000,VND,"Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 473ml Sữa rửa mặt Cetaphil Gentle Skin Cleanser 473ml là dòng cleanser dịu nhẹ – lành tính dành cho mọi loại da, đặc biệt là da nhạy cảm . Đây là sản phẩm được bác sĩ da liễu khuyên dùng vì khả năng làm sạch hiệu quả nhưng không gây khô căng hay kích ứng cho da. Giới thiệu chun",https://bizweb.dktcdn.net/100/660/831/products/52.png?v=1777128107773|https://bizweb.dktcdn.net/100/660/831/products/da7b5af3-d6fe-4779-b2a0-9629ffcab96f.jpg?v=1777128107773|https://bizweb.dktcdn.net/100/660/831/products/f36f8c4e-738d-497e-bf2f-b56579f79a40.jpg?v=1777128107773,storage/images/sua-rua-mat-diu-lanh-cetaphil-gentle-skin-cleanser-cho-moi-loai-da-nhay-cam-473ml/01.png|storage/images/sua-rua-mat-diu-lanh-cetaphil-gentle-skin-cleanser-cho-moi-loai-da-nhay-cam-473ml/02.jpg|storage/images/sua-rua-mat-diu-lanh-cetaphil-gentle-skin-cleanser-cho-moi-loai-da-nhay-cam-473ml/03.jpg,2026-07-12T16:55:32+00:00
https://mtd-global.com/kem-duong-am-va-lam-diu-da-be-cetaphil-baby-soothing-moisturising-cream,kem-duong-am-va-lam-diu-da-be-cetaphil-baby-soothing-moisturising-cream,"KEM DƯỠNG ẨM VÀ LÀM DỊU DA BÉ CETAPHIL BABY SOOTHING MOISTURISING CREAM",CETAPHIL,3499320017169,"kem dưỡng",in_stock,490000,550000,VND,"Kem Dưỡng Ẩm & Làm Dịu Da Bé Cetaphil Dành cho làn da nhạy cảm của bé – Dưỡng ẩm sâu, làm dịu tức thì Mô tả sản phẩm Kem dưỡng ẩm Cetaphil dành cho bé được nghiên cứu đặc biệt để chăm sóc làn da mỏng manh, nhạy cảm. Với công thức dịu nhẹ, không gây nhờn rít, sản phẩm giúp dưỡng ẩm, làm mềm da và củng cố hàng rào bảo vệ",https://bizweb.dktcdn.net/100/660/831/products/203.png?v=1778054861350|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-7ras8-mbm7qyoyx8bk3c.jpg?v=1778054862513|https://bizweb.dktcdn.net/100/660/831/products/c7ed5db9-5e04-453b-9e4f-fa820ccd5fbc.jpg?v=1778054862513|https://bizweb.dktcdn.net/100/660/831/products/f8e8b46b-c21a-44ac-b973-b6b5d81b7bf2.jpg?v=1778054862513,storage/images/kem-duong-am-va-lam-diu-da-be-cetaphil-baby-soothing-moisturising-cream/01.png|storage/images/kem-duong-am-va-lam-diu-da-be-cetaphil-baby-soothing-moisturising-cream/02.jpg|storage/images/kem-duong-am-va-lam-diu-da-be-cetaphil-baby-soothing-moisturising-cream/03.jpg|storage/images/kem-duong-am-va-lam-diu-da-be-cetaphil-baby-soothing-moisturising-cream/04.jpg,2026-07-12T16:55:36+00:00
https://mtd-global.com/vi-kim-vt-reedle-shot-100,vi-kim-vt-reedle-shot-100,"VI KIM VT REEDLE SHOT 100","VT COSMETICS",8809695678363,"kem dưỡng",in_stock,450000,550000,VND,"🌟 Serum Vi Kim Tái Tạo & Căng Bóng — Reedle Shot 100 Mô tả sản phẩm Serum Reedle Shot 100 là bước “booster”/pre‑serum đột phá từ VT Cosmetics – ứng dụng công nghệ vi kim tan tự nhiên (spicule microneedles) để tăng tối đa hiệu quả hấp thụ các hoạt chất vào da mà không cần điều trị xâm lấn. Đây là bước đầu tiên trong qu",https://bizweb.dktcdn.net/100/660/831/products/157.png?v=1777125105360|https://bizweb.dktcdn.net/100/660/831/products/708ce43f-1b27-47c5-a487-dd69cafd5895.jpg?v=1777125105360|https://bizweb.dktcdn.net/100/660/831/products/ba2bd6e4-f022-4dd3-8da9-6a9bb1910d82.jpg?v=1777125105360|https://bizweb.dktcdn.net/100/660/831/products/0511ee62-07fd-4e4e-b995-c3401ebd6ec9.jpg?v=1777125105360,storage/images/vi-kim-vt-reedle-shot-100/01.png|storage/images/vi-kim-vt-reedle-shot-100/02.jpg|storage/images/vi-kim-vt-reedle-shot-100/03.jpg|storage/images/vi-kim-vt-reedle-shot-100/04.jpg,2026-07-12T16:55:42+00:00
https://mtd-global.com/kem-duong-da-giup-giam-mun-va-thong-thoang-lo-chan-long-svr-sebiaclear-mat-poes,kem-duong-da-giup-giam-mun-va-thong-thoang-lo-chan-long-svr-sebiaclear-mat-poes,"1004317 - 3662361002726-SVR Sebiaclear Mat+Pores 40ml-Kem dưỡng giúp giảm mụn và thông thoáng lỗ chân lông dành cho da dầu mụn",SVR,3662361002726,"kem dưỡng",out_of_stock,380000,,VND,"SVR Sebiaclear Mat+Pores – Kem Dưỡng Giảm Mụn & Thông Thoáng Lỗ Chân Lông Kem dưỡng SVR Sebiaclear Mat+Pores là giải pháp chuyên sâu dành cho da dầu, da hỗn hợp thiên dầu và da đang gặp vấn đề mụn – được phát triển bởi thương hiệu dược mỹ phẩm Pháp nổi tiếng SVR. Với công thức khoa học đặc trị, sản phẩm điều tiết bã nh",https://bizweb.dktcdn.net/100/660/831/products/118.png?v=1777125611680|https://bizweb.dktcdn.net/100/660/831/products/kem-duong-am-svr-danh-cho-da-dau-mun-40ml-2.jpg?v=1777125611680|https://bizweb.dktcdn.net/100/660/831/products/a6dcddcc-ecc9-4928-a711-5d2a0490f9f4.jpg?v=1777125611680,storage/images/kem-duong-da-giup-giam-mun-va-thong-thoang-lo-chan-long-svr-sebiaclear-mat-poes/01.png||storage/images/kem-duong-da-giup-giam-mun-va-thong-thoang-lo-chan-long-svr-sebiaclear-mat-poes/03.jpg,2026-07-12T16:55:47+00:00
https://mtd-global.com/tinh-chat-duong-da-ho-tro-lam-mo-tham-mun-va-cai-thien-nep-nhan-svr-sebiaclear,tinh-chat-duong-da-ho-tro-lam-mo-tham-mun-va-cai-thien-nep-nhan-svr-sebiaclear,"TINH CHẤT DƯỠNG DA HỖ TRỢ LÀM MỜ THÂM MỤN VÀ CẢI THIỆN NẾP NHĂN SVR SEBIACLEAR",SVR,3662361000364,"tinh chất",out_of_stock,550000,660000,VND,"Tinh Chất SVR Sebiaclear Serum – Tinh chất dưỡng da hỗ trợ làm mờ thâm mụn & cải thiện nếp nhăn Mô tả sản phẩm: Tinh chất dưỡng da SVR Sebiaclear Serum là serum dược mỹ phẩm đến từ SVR , được thiết kế chuyên biệt cho da dầu – da mụn – da dễ kích ứng giúp hỗ trợ giảm mụn, làm mờ thâm sau mụn, làm mịn da và cải thiện dấu",https://bizweb.dktcdn.net/100/660/831/products/199.png?v=1777454867590|https://bizweb.dktcdn.net/100/660/831/products/d1caae64-92d3-438b-985a-c7197e48a8ef.jpg?v=1777454880967|https://bizweb.dktcdn.net/100/660/831/products/sebiaclear-serum-30ml-2.jpg?v=1777454927247|https://bizweb.dktcdn.net/100/660/831/products/download-8-072495e491d6492c9bca645f972cdf7b-jpeg.jpg?v=1777454927247,storage/images/tinh-chat-duong-da-ho-tro-lam-mo-tham-mun-va-cai-thien-nep-nhan-svr-sebiaclear/01.png|storage/images/tinh-chat-duong-da-ho-tro-lam-mo-tham-mun-va-cai-thien-nep-nhan-svr-sebiaclear/02.jpg|storage/images/tinh-chat-duong-da-ho-tro-lam-mo-tham-mun-va-cai-thien-nep-nhan-svr-sebiaclear/03.jpg|storage/images/tinh-chat-duong-da-ho-tro-lam-mo-tham-mun-va-cai-thien-nep-nhan-svr-sebiaclear/04.jpg,2026-07-12T16:55:50+00:00
https://mtd-global.com/nuoc-tay-trang-giup-lam-sach-bui-ban-dau-nhon-khong-gay-kho-da-svr,nuoc-tay-trang-giup-lam-sach-bui-ban-dau-nhon-khong-gay-kho-da-svr,"SVR eau micellaire 400ml- Tẩy trang SVR da dầu 400ml",SVR,3401381332495,"Tẩy trang",in_stock,400000,500000,VND,"Nước Tẩy Trang SVR Sebiaclear Eau Micellaire (Pháp) Giới thiệu sản phẩm SVR Sebiaclear Eau Micellaire là nước tẩy trang ứng dụng công nghệ micellar giúp làm sạch sâu bụi bẩn, dầu thừa và lớp trang điểm chỉ trong một bước. Sản phẩm được thiết kế dành riêng cho làn da dầu, da mụn và da nhạy cảm, đảm bảo làm sạch hiệu quả",https://bizweb.dktcdn.net/100/660/831/products/91.png?v=1777126319827|https://bizweb.dktcdn.net/100/660/831/products/86763975-9513-4379-b70d-5a31e898bea4.jpg?v=1777126319827|https://bizweb.dktcdn.net/100/660/831/products/e4d91b0c-1e58-4eb9-be95-33cf4407ca7a.jpg?v=1777126319827,storage/images/nuoc-tay-trang-giup-lam-sach-bui-ban-dau-nhon-khong-gay-kho-da-svr/01.png|storage/images/nuoc-tay-trang-giup-lam-sach-bui-ban-dau-nhon-khong-gay-kho-da-svr/02.jpg|storage/images/nuoc-tay-trang-giup-lam-sach-bui-ban-dau-nhon-khong-gay-kho-da-svr/03.jpg,2026-07-12T16:55:54+00:00
https://mtd-global.com/duong-the-vaseline-gluta-hya-serum-burst-lotion-overnight-radiance-repair-xanh-duong,duong-the-vaseline-gluta-hya-serum-burst-lotion-overnight-radiance-repair-xanh-duong,"DƯỠNG THỂ VASELINE GLUTA-HYA SERUM BURST LOTION OVERNIGHT RADIANCE REPAIR ( XANH DƯƠNG )",VASELINE,8851932439756,Body,out_of_stock,180000,250000,VND,"Sữa Dưỡng Thể Vaseline Gluta-Hya Serum Burst Lotion Overnight Radiance Repair – Xanh Dương Mô tả sản phẩm: Sữa dưỡng thể Vaseline Gluta-Hya Serum Burst Lotion Overnight Radiance Repair (Xanh Dương) giúp nuôi dưỡng làn da tối ưu trong suốt giấc ngủ, phục hồi da khô, xỉn màu và thiếu sức sống. Công thức kết hợp công nghệ",https://bizweb.dktcdn.net/100/660/831/products/72.png?v=1777128015670|https://bizweb.dktcdn.net/100/660/831/products/10fbef02-60c1-4bdb-a7bd-acfd2e2c3a34.jpg?v=1777128015670,storage/images/duong-the-vaseline-gluta-hya-serum-burst-lotion-overnight-radiance-repair-xanh-duong/01.png|storage/images/duong-the-vaseline-gluta-hya-serum-burst-lotion-overnight-radiance-repair-xanh-duong/02.jpg,2026-07-12T16:55:58+00:00
